account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,churn_flag,tenure_days,industry_risk_score,error_rate,usage_trend_30j,nb_tickets_urgents,avg_resolution_time,satisfaction_score_moyen,downgrade_flag,auto_renew_flag,is_trial
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,528,0.1,0.0752212389380531,0.0,0.0,42.6,3.6,0,1,False
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,True,617,0.5,0.0677466863033873,0.0,2.0,39.8,4.2,1,1,False
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,1018,0.4,0.0679611650485436,0.0,1.0,22.33333333333333,4.0,1,1,False
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,919,0.3,0.0675,0.0,2.0,50.4,4.2,1,1,True
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,796,0.5,0.0879801734820322,0.0,2.0,29.5,4.0,0,1,False
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,646,0.3,0.0589680589680589,0.0,2.0,34.8,4.2,1,1,False
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,False,515,0.1,0.0454545454545454,0.0,0.0,49.833333333333336,4.0,0,1,True
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,1149,0.4,0.0567951318458417,0.0,3.0,44.55555555555556,4.0,0,1,False
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,493,0.5,0.0486257928118393,0.0,2.0,59.5,4.0,0,1,False
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,1120,0.4,0.0642361111111111,0.0,1.0,36.833333333333336,3.5,0,1,False
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,690,0.1,0.0668348045397225,0.0,0.0,21.0,3.75,0,1,False
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,True,697,0.5,0.052930056710775,0.0,0.0,0.0,0.0,0,1,False
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,True,1123,0.4,0.060546875,0.0,0.0,47.0,4.25,0,1,False
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,609,0.1,0.0536585365853658,0.0,1.0,30.714285714285715,3.7142857142857135,1,1,False
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,800,0.5,0.0437956204379562,0.0,0.0,38.5,3.5,0,1,False
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,True,1038,0.4,0.0476718403547671,0.0,1.0,40.333333333333336,4.0,1,1,False
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,715,0.1,0.0427135678391959,0.0,1.0,30.75,3.75,1,1,False
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,457,0.1,0.0471512770137524,0.0,2.0,23.8,3.8,1,1,False
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,1081,0.1,0.0739856801909307,0.0,0.0,51.0,3.5,0,1,False
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,607,0.4,0.0543478260869565,0.0,2.0,33.285714285714285,4.0,0,1,False
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,489,0.4,0.0515021459227467,0.0,1.0,19.0,4.0,0,1,False
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,False,729,0.2,0.0475409836065573,0.0,2.0,45.8,4.0,0,1,True
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,1122,0.4,0.0423076923076923,0.0,1.0,46.5,5.0,0,1,False
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,False,511,0.5,0.0450606585788561,0.0,0.0,48.333333333333336,3.6666666666666665,0,1,True
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,False,640,0.2,0.074398249452954,0.0,2.0,24.25,4.0,1,1,True
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,471,0.1,0.0462519936204146,0.0,0.0,39.0,3.6666666666666665,1,1,False
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,505,0.4,0.0647948164146868,0.0,0.0,20.0,4.0,0,1,False
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,546,0.2,0.0286885245901639,0.0,1.0,33.5,4.0,0,1,False
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,711,0.5,0.0410958904109589,0.0,1.0,47.5,3.5,1,1,False
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,758,0.4,0.0335917312661498,0.0,2.0,40.0,4.333333333333333,0,1,False
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,1139,0.2,0.0465631929046563,0.0,1.0,36.0,4.2,0,1,False
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,1045,0.4,0.0481099656357388,0.0,0.0,53.75,3.75,1,1,False
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,False,539,0.4,0.061389337641357,0.0,1.0,24.0,4.0,0,1,True
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,1040,0.2,0.0525477707006369,0.0,0.0,35.0,3.6666666666666665,0,1,False
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,435,0.1,0.1012658227848101,0.0,1.0,47.66666666666666,4.333333333333333,0,1,False
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,False,810,0.5,0.0357142857142857,0.0,1.0,39.6,3.8,1,1,True
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,1004,0.2,0.0696920583468395,0.0,2.0,37.333333333333336,4.0,0,1,False
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,1041,0.2,0.0655021834061135,0.0,0.0,13.666666666666666,3.6666666666666665,0,1,False
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,False,1139,0.4,0.04375,0.0,0.0,64.0,3.5,0,1,True
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,601,0.2,0.0209059233449477,0.0,0.0,39.6,4.2,0,1,False
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,True,849,0.1,0.0618181818181818,0.0,0.0,33.5,4.5,1,1,False
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,True,745,0.1,0.0531177829099307,0.0,2.0,27.0,4.0,0,1,False
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,True,841,0.5,0.0555555555555555,0.0,0.0,32.0,4.0,1,1,False
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,1034,0.3,0.0417227456258411,0.0,0.0,43.5,3.0,0,1,False
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,722,0.3,0.0883977900552486,0.0,1.0,41.333333333333336,4.0,1,1,False
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,True,635,0.2,0.0578034682080924,0.0,1.0,37.8,4.6,1,1,False
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,439,0.2,0.072356215213358,0.0,1.0,29.75,3.875,0,1,True
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,1085,0.4,0.0338266384778012,0.0,1.0,58.0,3.6666666666666665,0,1,False
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,1037,0.4,0.0593103448275862,0.0,1.0,40.25,3.75,1,1,False
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,509,0.2,0.0676229508196721,0.0,0.0,39.25,4.0,1,1,False
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,990,0.3,0.0524781341107871,0.0,1.0,30.6,3.6,0,1,False
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,False,588,0.5,0.0428571428571428,0.0,0.0,30.33333333333333,4.0,0,1,True
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,1119,0.3,0.0344827586206896,0.0,1.0,26.25,4.0,0,1,False
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,739,0.3,0.0672451193058568,0.0,2.0,28.8,4.0,0,1,False
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,607,0.4,0.0,0.0,3.0,23.166666666666668,4.166666666666667,0,1,False
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,915,0.1,0.03125,0.0,0.0,53.0,4.5,0,1,False
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,1104,0.2,0.0371621621621621,0.0,1.0,13.0,3.333333333333333,0,1,False
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,957,0.4,0.0526315789473684,0.0,1.0,30.666666666666668,4.666666666666667,0,1,False
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,839,0.4,0.0465890183028286,0.0,1.0,32.857142857142854,4.142857142857143,0,1,False
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,638,0.3,0.0858757062146892,0.0,3.0,45.0,4.285714285714286,0,1,False
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,1040,0.4,0.051418439716312,0.0,4.0,28.8,3.8,0,1,False
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,1114,0.4,0.0773195876288659,0.0,1.0,20.5,4.5,0,1,True
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,911,0.2,0.0689149560117302,0.0,1.0,43.0,3.333333333333333,0,1,False
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,845,0.2,0.0554649265905383,0.0,0.0,8.0,4.25,0,1,True
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,687,0.1,0.0706106870229007,0.0,0.0,55.0,4.0,1,1,False
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,False,1073,0.1,0.0828025477707006,0.0,0.0,16.333333333333332,3.6666666666666665,0,1,True
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,568,0.4,0.066860465116279,0.0,0.0,36.0,4.0,1,1,False
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,554,0.1,0.060796645702306,0.0,0.0,0.0,0.0,1,1,True
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,724,0.2,0.0688524590163934,0.0,1.0,39.0,4.166666666666667,0,1,False
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,791,0.5,0.0671140939597315,0.0,1.0,48.333333333333336,4.166666666666667,0,1,False
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,False,966,0.4,0.08,0.0,0.0,32.5,4.0,1,1,True
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,649,0.1,0.047976011994003,0.0,0.0,66.0,4.0,1,1,False
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,469,0.3,0.0534351145038167,0.0,0.0,14.5,4.5,0,1,False
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,True,783,0.4,0.0591216216216216,0.0,0.0,30.0,4.0,0,1,False
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,True,962,0.3,0.0468227424749163,0.0,1.0,48.0,4.333333333333333,0,1,False
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,1119,0.5,0.0500963391136801,0.0,2.0,45.2,4.2,1,1,True
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,False,634,0.1,0.0520833333333333,0.0,4.0,38.4,4.6,1,1,True
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,830,0.3,0.0525164113785558,0.0,0.0,48.333333333333336,3.6666666666666665,0,1,False
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,False,859,0.3,0.0675287356321839,0.0,2.0,19.25,4.25,0,1,True
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,False,664,0.3,0.0471698113207547,0.0,1.0,27.33333333333333,4.0,1,1,True
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,826,0.5,0.0778688524590164,0.0,1.0,23.8,3.8,0,1,False
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,461,0.5,0.0791208791208791,0.0,0.0,23.0,4.2,0,1,False
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,True,573,0.3,0.0545454545454545,0.0,3.0,35.25,3.875,0,1,False
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,674,0.2,0.0377906976744186,0.0,0.0,29.8,4.0,0,1,False
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,1014,0.2,0.054054054054054,0.0,1.0,64.25,4.25,0,1,False
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,1146,0.1,0.0575539568345323,0.0,0.0,38.5,4.0,0,1,True
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,458,0.2,0.0776699029126213,0.0,0.0,30.2,4.2,1,1,False
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,1102,0.2,0.0545023696682464,0.0,1.0,16.6,3.4,1,1,False
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,487,0.1,0.046075085324232,0.0,0.0,66.0,5.0,1,1,False
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,695,0.3,0.098984771573604,0.0,0.0,33.25,4.25,0,1,False
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,468,0.4,0.0574886535552193,0.0,1.0,42.2,3.8,1,1,False
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,880,0.3,0.0926315789473684,0.0,0.0,59.0,3.5,0,1,False
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,False,444,0.2,0.0809968847352024,0.0,1.0,44.0,4.0,0,1,True
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,674,0.4,0.0363924050632911,0.0,0.0,42.0,4.0,1,1,False
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,1041,0.3,0.0901639344262295,0.0,0.0,32.5,3.5,0,1,False
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,True,812,0.2,0.0609951845906902,0.0,0.0,38.6,3.8,0,1,False
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,1085,0.4,0.0561797752808988,0.0,2.0,38.0,4.166666666666667,1,1,False
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,675,0.2,0.0441767068273092,0.0,1.0,16.25,4.25,1,1,False
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,590,0.4,0.0677165354330708,0.0,3.0,38.285714285714285,4.0,1,1,False
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,565,0.2,0.0515759312320916,0.0,1.0,31.5,3.5,0,1,False
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,512,0.2,0.0437710437710437,0.0,2.0,40.285714285714285,4.142857142857143,0,1,False
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,682,0.5,0.0624249699879951,0.0,1.0,46.0,4.0,1,1,False
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,602,0.2,0.0355329949238578,0.0,1.0,40.57142857142857,3.857142857142857,0,1,False
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,499,0.2,0.0637583892617449,0.0,0.0,27.2,4.4,0,1,False
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,873,0.5,0.0455764075067024,0.0,0.0,36.66666666666666,4.0,0,1,False
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,578,0.2,0.0596446700507614,0.0,3.0,32.6,4.0,1,1,False
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,738,0.2,0.0676470588235294,0.0,2.0,43.142857142857146,3.7142857142857135,0,1,False
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,658,0.2,0.0604395604395604,0.0,1.0,32.0,3.0,0,1,False
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,False,1156,0.4,0.0840336134453781,0.0,1.0,35.5,4.0,0,1,True
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,True,874,0.1,0.0539772727272727,0.0,3.0,33.0,4.0,0,1,False
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,660,0.2,0.0192307692307692,0.0,1.0,33.666666666666664,4.0,0,1,False
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,968,0.5,0.0484949832775919,0.0,4.0,38.8,4.2,0,1,False
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,True,902,0.2,0.0591861898890258,0.0,1.0,31.0,4.4,1,1,False
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,False,584,0.2,0.0410094637223974,0.0,0.0,0.0,0.0,1,1,True
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,638,0.4,0.0426829268292682,0.0,4.0,23.5,4.166666666666667,1,1,False
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,1022,0.1,0.043557168784029,0.0,1.0,4.666666666666667,4.0,0,1,False
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,False,898,0.1,0.0518638573743922,0.0,1.0,31.0,4.0,1,1,True
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,856,0.3,0.0573122529644268,0.0,0.0,46.25,3.75,1,1,False
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,False,496,0.4,0.0633802816901408,0.0,3.0,30.25,4.5,0,1,True
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,1044,0.1,0.0630323679727427,0.0,0.0,42.0,4.2,1,1,False
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,False,651,0.4,0.0528455284552845,0.0,1.0,47.5,4.0,0,1,True
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,False,536,0.2,0.0486111111111111,0.0,3.0,30.375,4.0,1,1,True
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,1009,0.1,0.0565723793677204,0.0,0.0,29.33333333333333,4.666666666666667,0,1,False
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,740,0.3,0.054054054054054,0.0,1.0,61.0,5.0,1,1,False
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,False,942,0.2,0.0238611713665943,0.0,3.0,44.2,4.2,0,1,True
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,627,0.1,0.0576923076923076,0.0,2.0,35.8,4.2,0,1,False
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,False,588,0.5,0.0606060606060606,0.0,2.0,36.333333333333336,4.333333333333333,0,1,True
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,True,958,0.3,0.066546762589928,0.0,1.0,42.25,4.0,0,1,False
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,633,0.1,0.0671641791044776,0.0,2.0,14.5,3.5,1,1,False
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,568,0.1,0.0546448087431694,0.0,0.0,28.5,4.0,0,1,False
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,True,1109,0.1,0.0559523809523809,0.0,0.0,35.0,3.0,1,1,False
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,588,0.5,0.0457413249211356,0.0,0.0,33.666666666666664,3.6666666666666665,1,1,False
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,1143,0.1,0.0579710144927536,0.0,2.0,40.6,4.0,1,1,False
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,False,942,0.3,0.0569306930693069,0.0,2.0,24.666666666666668,4.333333333333333,1,1,True
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,False,448,0.5,0.0411522633744856,0.0,0.0,45.2,3.8,0,1,True
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,682,0.5,0.0465444287729196,0.0,1.0,30.33333333333333,3.6666666666666665,1,1,False
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,509,0.1,0.0745341614906832,0.0,1.0,58.0,4.0,0,1,False
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,779,0.1,0.0638002773925104,0.0,0.0,67.0,4.0,1,1,False
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,496,0.4,0.037940379403794,0.0,0.0,64.0,3.0,0,1,False
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,True,624,0.2,0.0534591194968553,0.0,0.0,31.666666666666668,4.333333333333333,0,1,False
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,False,1142,0.4,0.0390879478827361,0.0,2.0,31.83333333333333,3.333333333333333,0,1,True
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,621,0.1,0.0746268656716417,0.0,2.0,39.5,3.75,0,1,False
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,811,0.2,0.0525210084033613,0.0,2.0,43.16666666666666,4.666666666666667,0,1,False
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,True,489,0.1,0.0524017467248908,0.0,1.0,49.5,4.0,1,1,False
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,954,0.5,0.0612959719789842,0.0,0.0,37.4,3.8,0,1,False
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,553,0.5,0.0486111111111111,0.0,0.0,57.5,3.75,0,1,False
