account_id,plan_tier,industry,seats,churn_flag,mrr_amount,nb_subscriptions,duree_abonnement_jours,auto_renew_rate,nb_tickets,satisfaction_score_moyen,nb_tickets_urgents,nb_escalations,usage_count_moyen,nb_features_distinctes,error_count_moyen,a_churne
A-883b7d,Basic,Cybersecurity,1970-01-01 00:00:00.000000017,False,2543.6666666666665,12,136.0,0.75,7.0,,0.0,0.0,9.757575757575758,1,0.6060606060606061,0
A-dcc3f1,Pro,HealthTech,1970-01-01 00:00:00.000000021,False,1593.375,8,,0.75,9.0,,0.0,0.0,10.416666666666666,1,0.6666666666666666,1
A-c62e55,Basic,EdTech,1970-01-01 00:00:00.000000001,False,1322.4444444444443,9,,0.7777777777777778,4.0,,0.0,0.0,10.53125,1,0.40625,0
A-e4144b,Pro,EdTech,1970-01-01 00:00:00.000000041,False,3542.4,10,,0.8,3.0,,0.0,0.0,10.209302325581396,1,0.4883720930232558,0
A-e40f45,Pro,HealthTech,1970-01-01 00:00:00.000000021,False,1689.2857142857142,7,28.0,0.8571428571428571,7.0,,0.0,0.0,8.911111111111111,1,0.5777777777777777,1
A-96215d,Enterprise,FinTech,1970-01-01 00:00:00.000000010,False,1718.6666666666667,6,,0.5,1.0,,0.0,0.0,10.84375,1,0.65625,0
A-2b9d3e,Enterprise,EdTech,1970-01-01 00:00:00.000000001,False,571.3333333333334,9,,0.8888888888888888,3.0,,0.0,0.0,9.866666666666667,1,0.4222222222222222,0
A-b7724f,Basic,HealthTech,1970-01-01 00:00:00.000000001,False,402.75,8,90.0,0.875,3.0,,0.0,0.0,10.0,1,0.42105263157894735,1
A-310452,Enterprise,DevTools,1970-01-01 00:00:00.000000009,False,2200.6,5,,0.8,5.0,,0.0,0.0,10.72,1,0.64,1
A-eb1312,Pro,FinTech,1970-01-01 00:00:00.000000025,False,1512.25,12,36.0,0.8333333333333334,1.0,,0.0,0.0,10.2,1,0.5846153846153846,1
A-df1e44,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000012,False,1191.5454545454545,11,98.0,0.7272727272727273,2.0,,0.0,0.0,10.0,1,0.3333333333333333,1
A-6a7c9d,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000026,True,2605.6,5,9.0,1.0,3.0,,0.0,0.0,9.947368421052632,1,0.3157894736842105,1
A-cbd1a3,Basic,DevTools,1970-01-01 00:00:00.000000006,True,1635.1,10,,0.8,4.0,,0.0,0.0,10.333333333333334,1,0.7111111111111111,0
A-a8d89d,Pro,EdTech,1970-01-01 00:00:00.000000013,False,2443.3333333333335,12,,0.9166666666666666,2.0,,0.0,0.0,10.203703703703704,1,0.48148148148148145,1
A-600734,Pro,DevTools,1970-01-01 00:00:00.000000029,True,1394.7692307692307,13,71.0,0.7692307692307693,7.0,,0.0,0.0,9.565217391304348,1,0.43478260869565216,0
A-86fc1d,Basic,DevTools,1970-01-01 00:00:00.000000026,False,1686.7777777777778,9,5.5,0.8888888888888888,5.0,,0.0,0.0,9.81081081081081,1,0.7027027027027027,1
A-78f02b,Enterprise,HealthTech,1970-01-01 00:00:00.000000011,False,3770.25,4,,0.75,4.0,,0.0,0.0,10.55,1,0.8,1
A-acb7f7,Basic,EdTech,1970-01-01 00:00:00.000000032,False,2714.5,12,,0.8333333333333334,3.0,,0.0,0.0,9.870967741935484,1,0.5806451612903226,1
A-712f1c,Basic,DevTools,1970-01-01 00:00:00.000000017,True,3583.25,12,105.0,0.8333333333333334,6.0,,0.0,0.0,9.279411764705882,1,0.5,1
A-3793ee,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000049,False,3815.0,7,320.0,0.8571428571428571,4.0,,0.0,0.0,9.263157894736842,1,0.2894736842105263,1
A-9a532a,Enterprise,HealthTech,1970-01-01 00:00:00.000000011,False,2736.25,4,,1.0,2.0,,0.0,0.0,10.277777777777779,1,0.8333333333333334,0
A-2ebb4b,Basic,HealthTech,1970-01-01 00:00:00.000000041,False,3068.8,10,42.0,1.0,2.0,,0.0,0.0,9.76,1,0.66,1
A-6843f2,Enterprise,HealthTech,1970-01-01 00:00:00.000000021,False,1835.5555555555557,9,,1.0,2.0,,0.0,0.0,10.456521739130435,1,0.3695652173913043,0
A-c9bb3e,Pro,EdTech,1970-01-01 00:00:00.000000005,False,1521.7,10,1.0,0.9,7.0,,0.0,0.0,10.304347826086957,1,0.43478260869565216,1
A-4814a3,Basic,Cybersecurity,1970-01-01 00:00:00.000000087,True,7996.090909090909,11,55.0,0.7272727272727273,4.0,,0.0,0.0,9.783333333333333,1,0.75,1
A-b7b7b7,Basic,FinTech,1970-01-01 00:00:00.000000024,True,2379.8333333333335,12,,0.9166666666666666,3.0,,0.0,0.0,10.381818181818181,1,0.4727272727272727,0
A-ccc747,Pro,HealthTech,1970-01-01 00:00:00.000000016,True,802.0,6,76.0,0.3333333333333333,4.0,,0.0,0.0,9.466666666666667,1,0.43333333333333335,1
A-bb3bd4,Basic,HealthTech,1970-01-01 00:00:00.000000023,False,1064.5714285714287,7,,1.0,11.0,,0.0,0.0,10.5,1,0.36666666666666664,1
A-09316c,Enterprise,FinTech,1970-01-01 00:00:00.000000070,False,6363.636363636364,11,,0.9090909090909091,4.0,,0.0,0.0,10.481481481481481,1,0.5740740740740741,1
A-96bbc6,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000039,False,3803.25,8,,0.875,3.0,,0.0,0.0,9.83673469387755,1,0.5102040816326531,1
A-bc4d48,Pro,EdTech,1970-01-01 00:00:00.000000035,False,1770.0,7,,0.5714285714285714,6.0,,0.0,0.0,10.03125,1,0.28125,0
A-b30291,Basic,HealthTech,1970-01-01 00:00:00.000000005,True,537.5,10,37.0,1.0,1.0,,0.0,0.0,10.8125,1,0.6458333333333334,1
A-cdf020,Pro,DevTools,1970-01-01 00:00:00.000000023,False,2259.0,8,223.0,0.75,4.0,,0.0,0.0,9.475,1,0.45,1
A-e6afc1,Pro,DevTools,1970-01-01 00:00:00.000000001,False,2052.909090909091,11,,0.8181818181818182,0.0,,0.0,0.0,9.56338028169014,1,0.4225352112676056,0
A-e3bd71,Basic,Cybersecurity,1970-01-01 00:00:00.000000031,False,3784.5454545454545,11,71.0,0.7272727272727273,4.0,,0.0,0.0,10.459016393442623,1,0.4426229508196721,1
A-b179bf,Basic,Cybersecurity,1970-01-01 00:00:00.000000043,False,3586.2,5,,1.0,6.0,,0.0,0.0,10.205128205128204,1,0.46153846153846156,1
A-098560,Enterprise,DevTools,1970-01-01 00:00:00.000000001,True,1120.5454545454545,11,84.0,0.7272727272727273,2.0,,0.0,0.0,10.309090909090909,1,0.5818181818181818,1
A-82861f,Basic,DevTools,1970-01-01 00:00:00.000000041,False,4363.3,10,76.66666666666667,0.8,5.0,,0.0,0.0,9.24,1,0.86,1
A-94c3cd,Enterprise,FinTech,1970-01-01 00:00:00.000000032,False,1506.0,6,,0.6666666666666666,4.0,,0.0,0.0,9.870967741935484,1,0.5806451612903226,0
A-a33200,Basic,HealthTech,1970-01-01 00:00:00.000000029,False,2409.4166666666665,12,30.0,0.75,3.0,,0.0,0.0,9.4,1,0.4727272727272727,1
A-034368,Enterprise,EdTech,1970-01-01 00:00:00.000000019,False,2238.8,5,,0.8,5.0,,0.0,0.0,9.464285714285714,1,0.8928571428571429,1
A-b54c01,Enterprise,DevTools,1970-01-01 00:00:00.000000029,False,848.25,4,,0.75,5.0,,0.0,0.0,9.826086956521738,1,0.7391304347826086,1
A-d82ef9,Basic,EdTech,1970-01-01 00:00:00.000000026,True,1023.3571428571429,14,126.0,0.6428571428571429,5.0,,0.0,0.0,9.985294117647058,1,0.6764705882352942,1
A-bb2f49,Pro,Cybersecurity,1970-01-01 00:00:00.000000008,False,2180.909090909091,11,350.0,0.9090909090909091,3.0,,0.0,0.0,10.3,1,0.7,0
A-1f559b,Enterprise,HealthTech,1970-01-01 00:00:00.000000005,True,1175.6,10,132.0,0.6,5.0,,0.0,0.0,10.0,1,0.675,1
A-5a215a,Enterprise,EdTech,1970-01-01 00:00:00.000000087,False,7230.666666666667,18,98.66666666666667,0.8333333333333334,4.0,,0.0,0.0,10.0875,1,0.8875,0
A-3f9cc0,Basic,HealthTech,1970-01-01 00:00:00.000000022,False,2848.5714285714284,7,,0.7142857142857143,5.0,,0.0,0.0,9.69047619047619,1,0.5714285714285714,1
A-f9cc74,Enterprise,DevTools,1970-01-01 00:00:00.000000030,False,1555.7,10,17.0,0.8,6.0,,0.0,0.0,9.68,1,0.44,0
A-ed510f,Basic,Cybersecurity,1970-01-01 00:00:00.000000042,False,3616.2,10,84.0,0.7,9.0,,0.0,0.0,10.061224489795919,1,0.5714285714285714,1
A-5c9849,Basic,EdTech,1970-01-01 00:00:00.000000019,False,4083.8888888888887,9,15.0,0.7777777777777778,4.0,,0.0,0.0,10.282608695652174,1,0.5,1
A-a7bd4b,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000005,False,569.8181818181819,11,168.66666666666666,0.8181818181818182,6.0,,0.0,0.0,10.472727272727273,1,0.6727272727272727,1
A-d4ac0e,Basic,DevTools,1970-01-01 00:00:00.000000018,False,1450.3684210526317,19,49.0,0.8947368421052632,4.0,,0.0,0.0,9.9125,1,0.6625,0
A-ffdfd5,Basic,EdTech,1970-01-01 00:00:00.000000003,True,1432.2,10,11.0,0.8,0.0,,0.0,0.0,10.173076923076923,1,0.5384615384615384,1
A-0dbdc6,Pro,Cybersecurity,1970-01-01 00:00:00.000000030,True,3141.4444444444443,9,,0.8888888888888888,4.0,,0.0,0.0,9.846153846153847,1,0.5961538461538461,1
A-7cfe77,Pro,DevTools,1970-01-01 00:00:00.000000069,False,2553.0,5,,1.0,7.0,,0.0,0.0,10.789473684210526,1,0.5789473684210527,1
A-1f0636,Pro,EdTech,1970-01-01 00:00:00.000000105,False,8610.0,11,245.0,0.8181818181818182,2.0,,0.0,0.0,10.073529411764707,1,0.4411764705882353,0
A-40de06,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000028,True,1803.875,16,421.0,0.8125,3.0,,0.0,0.0,9.912087912087912,1,0.4725274725274725,0
A-cb5333,Pro,DevTools,1970-01-01 00:00:00.000000033,False,1641.0,16,10.0,0.75,4.0,,0.0,0.0,9.707317073170731,1,0.4146341463414634,1
A-309e54,Pro,DevTools,1970-01-01 00:00:00.000000015,False,2595.3636363636365,11,1.0,1.0,5.0,,0.0,0.0,9.788461538461538,1,0.46153846153846156,1
A-6e7827,Basic,DevTools,1970-01-01 00:00:00.000000001,False,927.1111111111111,9,7.0,0.7777777777777778,2.0,,0.0,0.0,10.21951219512195,1,0.7560975609756098,1
A-50bb9f,Pro,Cybersecurity,1970-01-01 00:00:00.000000002,False,2157.875,8,0.0,0.875,7.0,,0.0,0.0,11.5,1,0.625,1
A-5fe118,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000039,False,4458.0,5,,0.8,1.0,,0.0,0.0,11.095238095238095,1,0.5714285714285714,1
A-5247b3,Pro,FinTech,1970-01-01 00:00:00.000000016,False,1071.909090909091,11,158.0,0.9090909090909091,5.0,,0.0,0.0,10.166666666666666,1,0.48333333333333334,1
A-f44180,Pro,Cybersecurity,1970-01-01 00:00:00.000000009,False,2617.090909090909,11,260.5,0.7272727272727273,2.0,,0.0,0.0,10.0,1,0.4230769230769231,1
A-c16cf7,Pro,EdTech,1970-01-01 00:00:00.000000013,False,1227.4,10,22.0,0.8,3.0,,0.0,0.0,9.948275862068966,1,0.4482758620689655,1
A-d42431,Enterprise,FinTech,1970-01-01 00:00:00.000000022,False,2351.1111111111113,9,29.0,0.7777777777777778,4.0,,0.0,0.0,9.72340425531915,1,0.723404255319149,1
A-6965e1,Basic,DevTools,1970-01-01 00:00:00.000000013,False,2313.75,12,,0.6666666666666666,3.0,,0.0,0.0,10.627118644067796,1,0.4915254237288136,1
A-0354fe,Basic,Cybersecurity,1970-01-01 00:00:00.000000034,False,2210.0,7,4.0,0.7142857142857143,4.0,,0.0,0.0,10.28888888888889,1,0.6666666666666666,1
A-0a62f5,Pro,FinTech,1970-01-01 00:00:00.000000016,False,1215.25,4,,1.0,2.0,,0.0,0.0,9.76,1,0.28,1
A-f5641b,Pro,EdTech,1970-01-01 00:00:00.000000031,False,3912.0,10,92.0,0.6,4.0,,0.0,0.0,11.23076923076923,1,0.46153846153846156,1
A-b44e3e,Basic,Cybersecurity,1970-01-01 00:00:00.000000040,False,6217.285714285715,7,0.0,0.8571428571428571,3.0,,0.0,0.0,10.18421052631579,1,0.34210526315789475,1
A-3b37d9,Enterprise,FinTech,1970-01-01 00:00:00.000000023,False,2776.4285714285716,7,380.0,0.8571428571428571,5.0,,0.0,0.0,10.488372093023257,1,0.4883720930232558,1
A-54d94a,Basic,Cybersecurity,1970-01-01 00:00:00.000000027,False,1141.5454545454545,11,60.0,0.9090909090909091,4.0,,0.0,0.0,9.864406779661017,1,0.4745762711864407,0
A-7f29a7,Basic,Cybersecurity,1970-01-01 00:00:00.000000041,False,1714.5454545454545,11,18.333333333333332,0.6363636363636364,1.0,,0.0,0.0,9.983870967741936,1,0.6129032258064516,1
A-089363,Basic,FinTech,1970-01-01 00:00:00.000000002,False,1507.4285714285713,14,24.0,0.5714285714285714,3.0,,0.0,0.0,10.295081967213115,1,0.5409836065573771,1
A-524364,Enterprise,DevTools,1970-01-01 00:00:00.000000003,False,1592.0,6,,1.0,3.0,,0.0,0.0,9.115384615384615,1,0.9230769230769231,0
A-855a48,Pro,EdTech,1970-01-01 00:00:00.000000014,False,3797.0,8,,0.375,5.0,,0.0,0.0,10.181818181818182,1,0.36363636363636365,1
A-756192,Basic,FinTech,1970-01-01 00:00:00.000000019,False,2140.0,10,,0.8,3.0,,0.0,0.0,9.640625,1,0.671875,0
A-49b828,Pro,FinTech,1970-01-01 00:00:00.000000006,False,2222.0,14,,0.9285714285714286,3.0,,0.0,0.0,10.569230769230769,1,0.6923076923076923,0
A-c7ffc2,Pro,Cybersecurity,1970-01-01 00:00:00.000000030,False,3009.3333333333335,12,,0.75,2.0,,0.0,0.0,10.32258064516129,1,0.45161290322580644,1
A-751c58,Basic,FinTech,1970-01-01 00:00:00.000000015,False,1781.5454545454545,11,,0.8181818181818182,5.0,,0.0,0.0,10.830188679245284,1,0.22641509433962265,1
A-72799b,Enterprise,DevTools,1970-01-01 00:00:00.000000020,True,1731.5,10,162.0,0.8,2.0,,0.0,0.0,9.821428571428571,1,0.6071428571428571,1
A-812c5b,Basic,DevTools,1970-01-01 00:00:00.000000055,True,2298.769230769231,13,,0.9230769230769231,4.0,,0.0,0.0,9.840909090909092,1,0.5227272727272727,1
A-69b156,Pro,EdTech,1970-01-01 00:00:00.000000007,True,1588.111111111111,9,52.5,0.7777777777777778,7.0,,0.0,0.0,10.0,1,0.5555555555555556,0
A-075038,Basic,HealthTech,1970-01-01 00:00:00.000000017,False,1350.642857142857,14,,0.7857142857142857,2.0,,0.0,0.0,10.614285714285714,1,0.44285714285714284,1
A-940b8b,Basic,HealthTech,1970-01-01 00:00:00.000000001,False,1205.0,8,,0.75,3.0,,0.0,0.0,10.342857142857143,1,0.9142857142857143,0
A-2d1036,Pro,FinTech,1970-01-01 00:00:00.000000069,True,4973.307692307692,13,50.333333333333336,0.7692307692307693,5.0,,0.0,0.0,10.028985507246377,1,0.5797101449275363,1
A-0f6450,Pro,FinTech,1970-01-01 00:00:00.000000028,True,2163.6363636363635,11,,0.7272727272727273,8.0,,0.0,0.0,9.981481481481481,1,0.7222222222222222,1
A-9affe6,Pro,Cybersecurity,1970-01-01 00:00:00.000000007,False,966.9090909090909,11,362.5,0.9090909090909091,3.0,,0.0,0.0,10.063829787234043,1,0.3404255319148936,1
A-80eeb6,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000022,False,4280.5625,16,221.33333333333334,0.9375,4.0,,0.0,0.0,9.539473684210526,1,0.5657894736842105,1
A-d4e0d4,Basic,FinTech,1970-01-01 00:00:00.000000117,False,13806.0,10,3.0,0.9,4.0,,0.0,0.0,9.959183673469388,1,0.673469387755102,0
A-c7e58b,Pro,HealthTech,1970-01-01 00:00:00.000000003,False,769.1428571428571,7,,0.5714285714285714,5.0,,0.0,0.0,10.088235294117647,1,0.5294117647058824,0
A-016043,Basic,EdTech,1970-01-01 00:00:00.000000004,False,1501.4545454545455,11,28.0,0.5454545454545454,3.0,,0.0,0.0,10.425531914893616,1,0.44680851063829785,1
A-bbe56f,Enterprise,HealthTech,1970-01-01 00:00:00.000000021,False,1205.0,5,,1.0,4.0,,0.0,0.0,10.545454545454545,1,0.36363636363636365,0
A-7c5768,Enterprise,HealthTech,1970-01-01 00:00:00.000000003,False,376.55555555555554,9,,0.8888888888888888,5.0,,0.0,0.0,10.021739130434783,1,0.6739130434782609,0
A-751bd4,Pro,Cybersecurity,1970-01-01 00:00:00.000000010,False,95.0,2,,1.0,6.0,,0.0,0.0,9.2,1,0.0,1
A-4e0e85,Enterprise,DevTools,1970-01-01 00:00:00.000000006,False,568.0,8,,0.875,2.0,,0.0,0.0,9.290322580645162,1,0.2903225806451613,1
A-ad3abd,Pro,FinTech,1970-01-01 00:00:00.000000044,False,2413.714285714286,7,227.33333333333334,0.7142857142857143,3.0,,0.0,0.0,10.206896551724139,1,0.3793103448275862,1
A-e19ff6,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000001,False,409.1666666666667,12,,0.5833333333333334,3.0,,0.0,0.0,10.133333333333333,1,0.5333333333333333,1
A-7920cc,Pro,Cybersecurity,1970-01-01 00:00:00.000000039,False,3255.5625,16,,1.0,7.0,,0.0,0.0,9.693548387096774,1,0.45161290322580644,0
A-5a92e7,Pro,HealthTech,1970-01-01 00:00:00.000000004,False,666.8947368421053,19,55.0,0.7894736842105263,7.0,,0.0,0.0,10.411764705882353,1,0.8941176470588236,1
A-fdfc91,Basic,Cybersecurity,1970-01-01 00:00:00.000000029,False,2061.2,10,102.0,0.9,5.0,,0.0,0.0,10.071428571428571,1,0.5178571428571429,0
A-1e50e0,Pro,Cybersecurity,1970-01-01 00:00:00.000000019,True,2659.0,5,263.0,0.8,2.0,,0.0,0.0,9.7,1,0.75,1
A-1e1b80,Enterprise,FinTech,1970-01-01 00:00:00.000000050,False,4053.9166666666665,12,,0.8333333333333334,6.0,,0.0,0.0,10.029411764705882,1,0.6911764705882353,1
A-659280,Enterprise,FinTech,1970-01-01 00:00:00.000000013,True,1787.5,12,,0.25,4.0,,0.0,0.0,10.216666666666667,1,0.5666666666666667,1
A-f6b2fb,Basic,DevTools,1970-01-01 00:00:00.000000023,False,2335.9,10,127.5,0.8,5.0,,0.0,0.0,9.527272727272727,1,0.6727272727272727,1
A-cb6cc6,Basic,DevTools,1970-01-01 00:00:00.000000013,False,374.57142857142856,7,,0.42857142857142855,3.0,,0.0,0.0,8.971428571428572,1,0.7428571428571429,0
A-d62e02,Pro,Cybersecurity,1970-01-01 00:00:00.000000006,False,2132.4,10,,0.8,1.0,,0.0,0.0,10.117647058823529,1,0.6764705882352942,0
A-d535f6,Basic,DevTools,1970-01-01 00:00:00.000000012,True,823.8888888888889,9,,0.8888888888888888,0.0,,0.0,0.0,10.148936170212766,1,0.6170212765957447,1
A-39868b,Pro,FinTech,1970-01-01 00:00:00.000000009,False,838.8,5,,0.4,6.0,,0.0,0.0,10.892857142857142,1,0.75,1
A-3cc791,Enterprise,EdTech,1970-01-01 00:00:00.000000006,False,1065.25,8,,0.75,6.0,,0.0,0.0,9.717391304347826,1,0.6521739130434783,1
A-337bc1,Pro,Cybersecurity,1970-01-01 00:00:00.000000030,False,2768.4285714285716,7,,0.8571428571428571,4.0,,0.0,0.0,9.883720930232558,1,0.7906976744186046,1
A-58b9ff,Enterprise,DevTools,1970-01-01 00:00:00.000000002,False,1741.6923076923076,13,18.0,0.6153846153846154,2.0,,0.0,0.0,10.261538461538462,1,0.49230769230769234,1
A-bf7919,Pro,HealthTech,1970-01-01 00:00:00.000000003,False,260.0,6,8.0,0.6666666666666666,2.0,,0.0,0.0,10.076923076923077,1,0.5384615384615384,1
A-1d5444,Basic,Cybersecurity,1970-01-01 00:00:00.000000024,True,2211.285714285714,14,,0.7142857142857143,2.0,,0.0,0.0,10.033898305084746,1,0.5932203389830508,1
A-0f3e88,Basic,HealthTech,1970-01-01 00:00:00.000000007,True,511.27272727272725,11,12.0,0.7272727272727273,3.0,,0.0,0.0,10.135593220338983,1,0.4745762711864407,1
A-7641d3,Pro,EdTech,1970-01-01 00:00:00.000000008,True,1096.3636363636363,11,,0.7272727272727273,5.0,,0.0,0.0,10.38,1,0.52,1
A-cd458b,Basic,DevTools,1970-01-01 00:00:00.000000010,False,2886.0666666666666,15,27.0,0.8666666666666667,5.0,,0.0,0.0,10.285714285714286,1,0.5357142857142857,1
A-c16b88,Enterprise,HealthTech,1970-01-01 00:00:00.000000023,False,2259.777777777778,9,21.0,0.6666666666666666,3.0,,0.0,0.0,9.520833333333334,1,0.5,1
A-59f724,Enterprise,HealthTech,1970-01-01 00:00:00.000000003,False,814.4166666666666,12,,0.75,4.0,,0.0,0.0,10.235294117647058,1,0.6911764705882353,0
A-87aa7b,Pro,HealthTech,1970-01-01 00:00:00.000000024,False,1430.0625,16,,0.8125,3.0,,0.0,0.0,10.305555555555555,1,0.4861111111111111,1
A-1e6fc3,Pro,EdTech,1970-01-01 00:00:00.000000001,False,111.0,4,82.0,1.0,5.0,,0.0,0.0,9.384615384615385,1,0.7307692307692307,1
A-39ddf4,Enterprise,EdTech,1970-01-01 00:00:00.000000040,False,3981.777777777778,9,9.0,0.7777777777777778,5.0,,0.0,0.0,9.891304347826088,1,0.782608695652174,1
A-34ea2f,Enterprise,HealthTech,1970-01-01 00:00:00.000000008,True,1215.25,12,44.0,0.6666666666666666,8.0,,0.0,0.0,9.649122807017545,1,0.5263157894736842,1
A-716841,Pro,FinTech,1970-01-01 00:00:00.000000045,False,3279.25,8,,1.0,5.0,,0.0,0.0,10.117647058823529,1,0.38235294117647056,1
A-558c72,Basic,FinTech,1970-01-01 00:00:00.000000012,False,1310.142857142857,7,18.0,0.8571428571428571,4.0,,0.0,0.0,9.866666666666667,1,0.5333333333333333,1
A-b11cd0,Pro,DevTools,1970-01-01 00:00:00.000000026,True,801.0,6,435.5,1.0,4.0,,0.0,0.0,9.586206896551724,1,0.5517241379310345,0
A-cc1d8d,Pro,FinTech,1970-01-01 00:00:00.000000005,False,688.2307692307693,13,,0.8461538461538461,5.0,,0.0,0.0,9.80952380952381,1,0.7619047619047619,1
A-7f4db3,Pro,FinTech,1970-01-01 00:00:00.000000004,False,1751.7333333333333,15,154.66666666666666,0.8666666666666667,5.0,,0.0,0.0,9.377777777777778,1,0.5111111111111111,1
A-db5e9e,Basic,DevTools,1970-01-01 00:00:00.000000004,False,1156.375,8,0.0,0.75,2.0,,0.0,0.0,10.280701754385966,1,0.47368421052631576,1
A-cc102e,Enterprise,HealthTech,1970-01-01 00:00:00.000000013,False,1006.3,10,141.0,0.8,4.0,,0.0,0.0,9.162790697674419,1,0.9069767441860465,1
A-82d8a6,Basic,Cybersecurity,1970-01-01 00:00:00.000000005,False,1645.0588235294117,17,5.5,0.8823529411764706,5.0,,0.0,0.0,9.442857142857143,1,0.5428571428571428,1
A-dec005,Pro,HealthTech,1970-01-01 00:00:00.000000021,False,3074.4,10,18.0,0.7,2.0,,0.0,0.0,9.313725490196079,1,0.8627450980392157,1
A-5790f4,Pro,FinTech,1970-01-01 00:00:00.000000001,False,3154.3333333333335,6,3.0,0.5,4.0,,0.0,0.0,9.17142857142857,1,0.7428571428571429,1
A-7c83a1,Pro,Cybersecurity,1970-01-01 00:00:00.000000012,False,1394.25,12,83.33333333333333,0.9166666666666666,4.0,,0.0,0.0,10.193548387096774,1,0.3709677419354839,1
A-297a2d,Pro,HealthTech,1970-01-01 00:00:00.000000027,False,2874.6,5,,0.8,2.0,,0.0,0.0,9.76,1,0.88,0
A-4c56c9,Enterprise,FinTech,1970-01-01 00:00:00.000000009,True,2343.923076923077,13,56.666666666666664,0.7692307692307693,5.0,,0.0,0.0,9.734375,1,0.59375,1
A-cbbe12,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000040,False,2180.1666666666665,6,265.0,0.8333333333333334,6.0,,0.0,0.0,8.090909090909092,1,0.45454545454545453,0
A-4a267b,Pro,FinTech,1970-01-01 00:00:00.000000025,False,2968.7,10,53.5,0.9,4.0,,0.0,0.0,9.96,1,0.44,1
A-bcbe98,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000046,False,1969.6363636363637,11,,0.8181818181818182,7.0,,0.0,0.0,9.76923076923077,1,0.6615384615384615,1
A-427b69,Basic,FinTech,1970-01-01 00:00:00.000000017,False,1995.8,10,11.0,0.7,2.0,,0.0,0.0,9.971428571428572,1,0.5142857142857142,0
A-0be015,Pro,FinTech,1970-01-01 00:00:00.000000019,False,235.6,5,9.0,0.6,7.0,,0.0,0.0,10.607142857142858,1,0.4642857142857143,1
A-054577,Basic,EdTech,1970-01-01 00:00:00.000000002,False,2787.5625,16,44.0,0.875,1.0,,0.0,0.0,9.8,1,0.611764705882353,0
A-bc87bc,Pro,FinTech,1970-01-01 00:00:00.000000003,False,1504.0,8,37.0,1.0,7.0,,0.0,0.0,10.944444444444445,1,0.3888888888888889,0
A-0f7d77,Pro,FinTech,1970-01-01 00:00:00.000000003,False,387.6666666666667,6,30.0,0.5,5.0,,0.0,0.0,9.933333333333334,1,0.6333333333333333,1
A-e7beab,Enterprise,EdTech,1970-01-01 00:00:00.000000005,False,1618.857142857143,7,128.0,1.0,6.0,,0.0,0.0,10.36111111111111,1,0.4722222222222222,1
A-a09355,Basic,FinTech,1970-01-01 00:00:00.000000014,False,2133.75,16,6.0,0.875,5.0,,0.0,0.0,10.102564102564102,1,0.6025641025641025,1
A-31ab9a,Pro,FinTech,1970-01-01 00:00:00.000000003,False,2257.4285714285716,7,,0.8571428571428571,7.0,,0.0,0.0,10.0,1,0.6764705882352942,1
A-0158bb,Basic,FinTech,1970-01-01 00:00:00.000000005,False,678.3333333333334,6,,0.8333333333333334,1.0,,0.0,0.0,10.11111111111111,1,0.6111111111111112,0
A-f19b24,Pro,Cybersecurity,1970-01-01 00:00:00.000000029,False,841.0,3,,1.0,2.0,,0.0,0.0,9.916666666666666,1,0.8333333333333334,0
A-798a3f,Enterprise,DevTools,1970-01-01 00:00:00.000000012,True,1572.4444444444443,9,190.0,0.7777777777777778,5.0,,0.0,0.0,9.513513513513514,1,0.5135135135135135,1
A-42b791,Pro,FinTech,1970-01-01 00:00:00.000000003,False,2722.8571428571427,7,31.0,0.5714285714285714,3.0,,0.0,0.0,9.75,1,0.1875,0
A-068fc6,Enterprise,EdTech,1970-01-01 00:00:00.000000035,False,2908.5,10,9.0,0.9,5.0,,0.0,0.0,10.135593220338983,1,0.4915254237288136,0
A-6f50ae,Pro,FinTech,1970-01-01 00:00:00.000000019,True,1900.5714285714287,14,,0.6428571428571429,5.0,,0.0,0.0,9.771084337349398,1,0.5783132530120482,1
A-a2485e,Pro,FinTech,1970-01-01 00:00:00.000000003,False,1462.5,6,,0.6666666666666666,0.0,,0.0,0.0,11.321428571428571,1,0.4642857142857143,0
A-bb1eaa,Basic,Cybersecurity,1970-01-01 00:00:00.000000021,False,2076.2,5,,1.0,6.0,,0.0,0.0,9.647058823529411,1,0.4117647058823529,1
A-cc98bc,Basic,DevTools,1970-01-01 00:00:00.000000032,False,2156.7,10,51.0,0.9,3.0,,0.0,0.0,10.39622641509434,1,0.4528301886792453,0
A-d77f4c,Pro,DevTools,1970-01-01 00:00:00.000000004,False,3480.4285714285716,14,59.5,0.7857142857142857,2.0,,0.0,0.0,9.951612903225806,1,0.5161290322580645,1
